   0.00000,   1.00000,   0.95002,   0.07568,   1.00000
   0.00000,   0.00000,   0.39464,   0.00494,   0.00000
   1.00000,   1.00000,   0.82061,   0.34498,   1.00000
   0.00000,   0.00000,   0.04501,   0.33219,   0.00000
   1.00000,   1.00000,   0.70936,   0.18840,   1.00000
   1.00000,   0.00000,   0.50315,   0.76353,   0.00000
   1.00000,   1.00000,   0.21415,   0.76309,   1.00000
   0.00000,   0.00000,   0.36234,   0.03246,   0.00000
   0.00000,   1.00000,   0.72514,   0.45618,   1.00000
   0.00000,   0.00000,   0.01406,   0.81360,   0.00000
   1.00000,   0.00000,   0.21618,   0.20160,   1.00000
   1.00000,   0.00000,   0.47814,   0.68112,   0.00000
   0.00000,   1.00000,   0.87833,   0.45067,   1.00000
   0.00000,   0.00000,   0.16330,   0.81383,   0.00000
   0.00000,   1.00000,   0.42713,   0.18573,   1.00000
   0.00000,   0.00000,   0.95817,   0.03620,   0.00000
   0.00000,   1.00000,   0.15700,   0.21706,   1.00000
   0.00000,   0.00000,   0.51348,   0.11464,   0.00000
   1.00000,   1.00000,   0.44448,   0.95913,   1.00000
   0.00000,   0.00000,   0.31416,   0.44900,   0.00000
   1.00000,   1.00000,   0.58827,   0.65446,   1.00000
   0.00000,   0.00000,   0.74692,   0.90525,   0.00000
   0.00000,   1.00000,   0.89629,   0.66640,   1.00000
   0.00000,   0.00000,   0.83179,   0.91631,   0.00000
   1.00000,   1.00000,   0.93657,   0.04913,   1.00000
   1.00000,   0.00000,   0.49530,   0.29704,   0.00000
   1.00000,   1.00000,   0.30835,   0.15198,   1.00000
   0.00000,   0.00000,   0.72171,   0.52569,   0.00000
   1.00000,   1.00000,   0.09719,   0.95049,   1.00000
   0.00000,   0.00000,   0.00282,   0.88132,   0.00000
   1.00000,   1.00000,   0.84331,   0.42825,   1.00000
   1.00000,   0.00000,   0.98448,   0.69428,   0.00000
   1.00000,   1.00000,   0.84729,   0.28237,   1.00000
   0.00000,   0.00000,   0.71057,   0.80020,   0.00000
   0.00000,   1.00000,   0.06716,   0.21319,   1.00000
   0.00000,   0.00000,   0.67135,   0.37478,   0.00000
   0.00000,   1.00000,   0.32163,   0.25465,   1.00000
   0.00000,   0.00000,   0.59594,   0.52593,   0.00000
   1.00000,   1.00000,   0.13014,   0.27607,   1.00000
   0.00000,   1.00000,   0.40261,   0.83580,   0.00000
   0.00000,   1.00000,   0.28280,   0.52412,   1.00000
   0.00000,   1.00000,   0.06594,   0.99727,   0.00000
   1.00000,   1.00000,   0.37337,   0.84562,   1.00000
   0.00000,   0.00000,   0.15166,   0.52893,   0.00000
   1.00000,   0.00000,   0.31898,   0.35472,   1.00000
   0.00000,   0.00000,   0.90837,   0.12027,   0.00000
   1.00000,   1.00000,   0.92321,   0.83283,   1.00000
   0.00000,   1.00000,   0.04313,   0.89619,   0.00000
   1.00000,   0.00000,   0.24325,   0.54163,   1.00000
   0.00000,   0.00000,   0.84086,   0.42833,   0.00000
   1.00000,   1.00000,   0.95942,   0.88142,   1.00000
   1.00000,   0.00000,   0.59133,   0.48035,   0.00000
   1.00000,   1.00000,   0.81693,   0.22717,   1.00000
   0.00000,   1.00000,   0.17903,   0.89693,   0.00000
   1.00000,   0.00000,   0.78236,   0.73641,   1.00000
   0.00000,   0.00000,   0.18563,   0.49811,   0.00000
   1.00000,   1.00000,   0.56830,   0.24583,   1.00000
   0.00000,   0.00000,   0.14827,   0.07844,   0.00000
   0.00000,   1.00000,   0.07456,   0.09288,   1.00000
   0.00000,   0.00000,   0.91975,   0.48161,   0.00000
   1.00000,   1.00000,   0.41780,   0.06783,   1.00000
   0.00000,   0.00000,   0.54968,   0.73297,   0.00000
   1.00000,   0.00000,   0.63623,   0.12519,   1.00000
   0.00000,   1.00000,   0.32376,   0.65491,   0.00000
   1.00000,   1.00000,   0.82777,   0.32370,   1.00000
   0.00000,   0.00000,   0.76979,   0.13388,   0.00000
   1.00000,   0.00000,   0.75227,   0.29817,   1.00000
   0.00000,   1.00000,   0.44178,   0.30155,   0.00000
   1.00000,   0.00000,   0.15514,   0.40018,   1.00000
   0.00000,   0.00000,   0.95542,   0.98784,   0.00000
   1.00000,   0.00000,   0.15388,   0.18612,   1.00000
   0.00000,   0.00000,   0.51075,   0.40305,   0.00000
   1.00000,   0.00000,   0.17429,   0.06744,   1.00000
   0.00000,   0.00000,   0.10235,   0.56387,   0.00000
   1.00000,   1.00000,   0.43218,   0.96520,   1.00000
   0.00000,   1.00000,   0.42700,   0.55088,   0.00000
   1.00000,   1.00000,   0.29077,   0.89084,   1.00000
   0.00000,   0.00000,   0.04206,   0.64806,   0.00000
   0.00000,   1.00000,   0.23976,   0.36627,   1.00000
   0.00000,   1.00000,   0.76237,   0.86689,   0.00000
   0.00000,   1.00000,   0.11092,   0.69180,   1.00000
   0.00000,   0.00000,   0.69025,   0.44695,   0.00000
   1.00000,   0.00000,   0.64164,   0.07642,   1.00000
   1.00000,   0.00000,   0.61595,   0.71651,   0.00000
   1.00000,   1.00000,   0.22747,   0.94176,   1.00000
   0.00000,   1.00000,   0.02136,   0.78550,   0.00000
   1.00000,   0.00000,   0.86102,   0.25407,   1.00000
   0.00000,   0.00000,   0.78179,   0.52349,   0.00000
   1.00000,   1.00000,   0.53303,   0.46508,   1.00000
   0.00000,   1.00000,   0.28114,   0.84654,   0.00000
   1.00000,   1.00000,   0.02181,   0.69723,   1.00000
   1.00000,   0.00000,   0.27860,   0.75048,   0.00000
   1.00000,   1.00000,   0.89959,   0.59582,   1.00000
   1.00000,   0.00000,   0.38236,   0.98881,   0.00000
   1.00000,   1.00000,   0.38991,   0.81912,   1.00000
   0.00000,   1.00000,   0.22666,   0.79219,   0.00000
   0.00000,   1.00000,   0.19352,   0.58607,   1.00000
   0.00000,   0.00000,   0.99572,   0.51069,   0.00000
   1.00000,   0.00000,   0.30004,   0.41501,   1.00000
   0.00000,   0.00000,   0.95514,   0.58616,   0.00000
   0.00000,   1.00000,   0.85865,   0.71671,   1.00000
   0.00000,   0.00000,   0.97709,   0.40380,   0.00000
   1.00000,   1.00000,   0.00660,   0.57368,   1.00000
   0.00000,   0.00000,   0.21812,   0.24415,   0.00000
   1.00000,   1.00000,   0.90056,   0.74422,   1.00000
   0.00000,   0.00000,   0.56691,   0.25453,   0.00000
   0.00000,   1.00000,   0.77586,   0.03851,   1.00000
   1.00000,   0.00000,   0.88349,   0.97370,   0.00000
   0.00000,   1.00000,   0.74353,   0.19302,   1.00000
   1.00000,   0.00000,   0.39005,   0.93869,   0.00000
   1.00000,   0.00000,   0.36389,   0.05607,   1.00000
   1.00000,   0.00000,   0.81690,   0.87229,   0.00000
   0.00000,   1.00000,   0.30447,   0.27211,   1.00000
   0.00000,   1.00000,   0.47290,   0.30729,   0.00000
   1.00000,   1.00000,   0.32229,   0.43895,   1.00000
   0.00000,   1.00000,   0.09714,   0.74636,   0.00000
   1.00000,   1.00000,   0.74147,   0.24530,   1.00000
   0.00000,   0.00000,   0.20618,   0.08393,   0.00000
   1.00000,   1.00000,   0.37245,   0.71918,   1.00000
   0.00000,   1.00000,   0.44739,   0.69615,   0.00000
   1.00000,   0.00000,   0.66111,   0.30501,   1.00000
   0.00000,   0.00000,   0.12690,   0.90662,   0.00000
   1.00000,   1.00000,   0.38819,   0.27051,   1.00000
   0.00000,   0.00000,   0.08666,   0.67284,   0.00000
   1.00000,   0.00000,   0.14099,   0.55590,   1.00000
   1.00000,   0.00000,   0.62936,   0.90291,   0.00000
   1.00000,   0.00000,   0.28037,   0.08566,   1.00000
   1.00000,   0.00000,   0.19056,   0.87870,   0.00000
   0.00000,   1.00000,   0.76605,   0.58177,   1.00000
   1.00000,   0.00000,   0.49061,   0.45876,   0.00000
   1.00000,   1.00000,   0.08177,   0.31893,   1.00000
   0.00000,   0.00000,   0.76655,   0.12404,   0.00000
   1.00000,   1.00000,   0.18285,   0.14805,   1.00000
   0.00000,   1.00000,   0.06609,   0.85254,   0.00000
   1.00000,   1.00000,   0.60396,   0.82375,   1.00000
   0.00000,   0.00000,   0.65628,   0.05564,   0.00000
   1.00000,   1.00000,   0.52245,   0.81967,   1.00000
   1.00000,   0.00000,   0.31400,   0.67688,   0.00000
   1.00000,   1.00000,   0.55566,   0.56007,   1.00000
   0.00000,   0.00000,   0.42966,   0.29831,   0.00000
   0.00000,   1.00000,   0.79092,   0.71244,   1.00000
   0.00000,   0.00000,   0.21209,   0.11004,   0.00000
   1.00000,   1.00000,   0.19164,   0.58233,   1.00000
   0.00000,   0.00000,   0.65198,   0.47448,   0.00000
   1.00000,   1.00000,   0.38739,   0.42254,   1.00000
   0.00000,   0.00000,   0.49599,   0.47129,   0.00000
   1.00000,   0.00000,   0.65145,   0.32612,   1.00000
   1.00000,   0.00000,   0.97362,   0.73200,   0.00000
   1.00000,   1.00000,   0.58431,   0.25048,   1.00000
   0.00000,   0.00000,   0.82362,   0.66480,   0.00000
   1.00000,   1.00000,   0.36047,   0.36634,   1.00000
   0.00000,   0.00000,   0.92512,   0.76773,   0.00000
   1.00000,   1.00000,   0.24523,   0.01896,   1.00000
   0.00000,   1.00000,   0.41823,   0.75806,   0.00000
   0.00000,   1.00000,   0.90198,   0.57486,   1.00000
   1.00000,   0.00000,   0.41969,   0.63726,   0.00000
   1.00000,   0.00000,   0.30100,   0.08413,   1.00000
   0.00000,   1.00000,   0.33339,   0.99596,   0.00000
   1.00000,   1.00000,   0.81159,   0.92569,   1.00000
   1.00000,   0.00000,   0.34424,   0.95460,   0.00000
   1.00000,   0.00000,   0.64226,   0.12394,   1.00000
   0.00000,   0.00000,   0.03155,   0.72376,   0.00000
   1.00000,   1.00000,   0.05771,   0.94957,   1.00000
   0.00000,   0.00000,   0.61009,   0.51293,   0.00000
   0.00000,   1.00000,   0.83567,   0.70564,   1.00000
   1.00000,   0.00000,   0.96623,   0.82362,   0.00000
   1.00000,   1.00000,   0.92071,   0.26098,   1.00000
   0.00000,   0.00000,   0.78581,   0.69843,   0.00000
   0.00000,   1.00000,   0.21602,   0.60248,   1.00000
   1.00000,   0.00000,   0.23661,   0.86053,   0.00000
   0.00000,   1.00000,   0.19066,   0.10454,   1.00000
   0.00000,   1.00000,   0.60464,   0.93948,   0.00000
   1.00000,   0.00000,   0.37413,   0.17860,   1.00000
   0.00000,   1.00000,   0.27016,   0.97517,   0.00000
   1.00000,   0.00000,   0.23276,   0.21177,   1.00000
   0.00000,   1.00000,   0.99037,   0.85695,   0.00000
   0.00000,   1.00000,   0.42639,   0.26898,   1.00000
   0.00000,   1.00000,   0.53489,   0.60970,   0.00000
   0.00000,   1.00000,   0.20592,   0.06846,   1.00000
   0.00000,   0.00000,   0.64459,   0.23737,   0.00000
