   0.37506,   0.64030,   1.00000
   0.95002,   0.07568,   0.00000
   0.05481,   0.81768,   1.00000
   0.88535,   0.72235,   0.00000
   0.00256,   0.98120,   1.00000
   0.34342,   0.09476,   0.00000
   0.73671,   0.95581,   1.00000
   0.82061,   0.34498,   0.00000
   0.37854,   0.78476,   1.00000
   0.70936,   0.18840,   0.00000
   0.50315,   0.76353,   1.00000
   0.68373,   0.72196,   0.00000
   0.21415,   0.76309,   1.00000
   0.42563,   0.23435,   0.00000
   0.11470,   0.49617,   1.00000
   0.71328,   0.06139,   0.00000
   0.65319,   0.80651,   1.00000
   0.10112,   0.10112,   0.00000
   0.23287,   0.49197,   1.00000
   0.36234,   0.03246,   0.00000
   0.20276,   0.92017,   1.00000
   0.48558,   0.22045,   0.00000
   0.07429,   0.49894,   1.00000
   0.29990,   0.03299,   0.00000
   0.04652,   0.60665,   1.00000
   0.72514,   0.45618,   0.00000
   0.06071,   0.31338,   1.00000
   0.15289,   0.08192,   0.00000
   0.47814,   0.68112,   1.00000
   0.20402,   0.20128,   0.00000
   0.34411,   0.68285,   1.00000
   0.87833,   0.45067,   0.00000
   0.05104,   0.26167,   1.00000
   0.42713,   0.18573,   0.00000
   0.14731,   0.51499,   1.00000
   0.92664,   0.00175,   0.00000
   0.14228,   0.36147,   1.00000
   0.95817,   0.03620,   0.00000
   0.59259,   0.99863,   1.00000
   0.51348,   0.11464,   0.00000
   0.44448,   0.95913,   1.00000
   0.94647,   0.01428,   0.00000
   0.31416,   0.44900,   1.00000
   0.46488,   0.40547,   0.00000
   0.58827,   0.65446,   1.00000
   0.43019,   0.06064,   0.00000
   0.74692,   0.90525,   1.00000
   0.58131,   0.25697,   0.00000
   0.40695,   0.55627,   1.00000
   0.89629,   0.66640,   0.00000
   0.23102,   0.41784,   1.00000
   0.83179,   0.91631,   0.00000
   0.80160,   0.99819,   1.00000
   0.93657,   0.04913,   0.00000
   0.07487,   0.52626,   1.00000
   0.57432,   0.52548,   0.00000
   0.15769,   0.32035,   1.00000
   0.72171,   0.52569,   0.00000
   0.00321,   0.10032,   1.00000
   0.59745,   0.13418,   0.00000
   0.33984,   0.69703,   1.00000
   0.57417,   0.09915,   0.00000
   0.02581,   0.57246,   1.00000
   0.50565,   0.35101,   0.00000
   0.30515,   0.70994,   1.00000
   0.72330,   0.66920,   0.00000
   0.09719,   0.95049,   1.00000
   0.99963,   0.10798,   0.00000
   0.00282,   0.88132,   1.00000
   0.84331,   0.42825,   0.00000
   0.23068,   0.34392,   1.00000
   0.84729,   0.28237,   0.00000
   0.04372,   0.13062,   1.00000
   0.72362,   0.29355,   0.00000
   0.05999,   0.08745,   1.00000
   0.67135,   0.37478,   0.00000
   0.30576,   0.98322,   1.00000
   0.32163,   0.25465,   0.00000
   0.15554,   0.22489,   1.00000
   0.75884,   0.62437,   0.00000
   0.56605,   0.65920,   1.00000
   0.78686,   0.79921,   0.00000
   0.06586,   0.83179,   1.00000
   0.17456,   0.02554,   0.00000
   0.19097,   0.27590,   1.00000
   0.82212,   0.11139,   0.00000
   0.13014,   0.27607,   1.00000
   0.67735,   0.35273,   0.00000
   0.09032,   0.51516,   1.00000
   0.90292,   0.81208,   0.00000
   0.06813,   0.73972,   1.00000
   0.81164,   0.40757,   0.00000
   0.37710,   0.59495,   1.00000
   0.72163,   0.47081,   0.00000
   0.31898,   0.35472,   1.00000
   0.43362,   0.43404,   0.00000
   0.48911,   0.52108,   1.00000
   0.85818,   0.33426,   0.00000
   0.10272,   0.83386,   1.00000
   0.84807,   0.33099,   0.00000
   0.24325,   0.54163,   1.00000
   0.83890,   0.57784,   0.00000
   0.24889,   0.56863,   1.00000
   0.84086,   0.42833,   0.00000
   0.50452,   0.81593,   1.00000
   0.95942,   0.88142,   0.00000
   0.69363,   0.95655,   1.00000
   0.49004,   0.02894,   0.00000
   0.57597,   0.76352,   1.00000
   0.83030,   0.75522,   0.00000
   0.66679,   0.93488,   1.00000
   0.81368,   0.65202,   0.00000
   0.26899,   0.56425,   1.00000
   0.72866,   0.00786,   0.00000
   0.29980,   0.53487,   1.00000
   0.67775,   0.34964,   0.00000
   0.57937,   0.98503,   1.00000
   0.68990,   0.49693,   0.00000
   0.65868,   0.87223,   1.00000
   0.76024,   0.37795,   0.00000
   0.21682,   0.63130,   1.00000
   0.16098,   0.02443,   0.00000
   0.18563,   0.49811,   1.00000
   0.56830,   0.24583,   0.00000
   0.05643,   0.11823,   1.00000
   0.14827,   0.07844,   0.00000
   0.15401,   0.81557,   1.00000
   0.91975,   0.48161,   0.00000
   0.54968,   0.73297,   1.00000
   0.54071,   0.16447,   0.00000
   0.31064,   0.76073,   1.00000
   0.55572,   0.04852,   0.00000
   0.10290,   0.99075,   1.00000
   0.82777,   0.32370,   0.00000
   0.08728,   0.63897,   1.00000
   0.68286,   0.11040,   0.00000
   0.18325,   0.19813,   1.00000
   0.85569,   0.47374,   0.00000
   0.36085,   0.80938,   1.00000
   0.44178,   0.30155,   0.00000
   0.18682,   0.36538,   1.00000
   0.30897,   0.18095,   0.00000
   0.48021,   0.87844,   1.00000
   0.88440,   0.92082,   0.00000
   0.15083,   0.24036,   1.00000
   0.98479,   0.22971,   0.00000
   0.15514,   0.40018,   1.00000
   0.03424,   0.00218,   0.00000
   0.15388,   0.18612,   1.00000
   0.67696,   0.01691,   0.00000
   0.04514,   0.37638,   1.00000
   0.51075,   0.40305,   0.00000
   0.36756,   0.81680,   1.00000
   0.89935,   0.18384,   0.00000
   0.10235,   0.56387,   1.00000
   0.76745,   0.59413,   0.00000
   0.43218,   0.96520,   1.00000
   0.76146,   0.16551,   0.00000
   0.19759,   0.65317,   1.00000
   0.80225,   0.88696,   0.00000
   0.29077,   0.89084,   1.00000
   0.80694,   0.82866,   0.00000
   0.11141,   0.47935,   1.00000
   0.51905,   0.20362,   0.00000
   0.03974,   0.86028,   1.00000
   0.76237,   0.86689,   0.00000
   0.17029,   0.87517,   1.00000
   0.32605,   0.26294,   0.00000
   0.61595,   0.71651,   1.00000
   0.95111,   0.81987,   0.00000
   0.22747,   0.94176,   1.00000
   0.69703,   0.23853,   0.00000
   0.03241,   0.37847,   1.00000
   0.78179,   0.52349,   0.00000
   0.41626,   0.83600,   1.00000
   0.95401,   0.60420,   0.00000
   0.25053,   0.64667,   1.00000
   0.33679,   0.23095,   0.00000
   0.02181,   0.69723,   1.00000
   0.74556,   0.04155,   0.00000
   0.27860,   0.75048,   1.00000
   0.93182,   0.86492,   0.00000
   0.38236,   0.98881,   1.00000
   0.69374,   0.66347,   0.00000
   0.38991,   0.81912,   1.00000
   0.74197,   0.63513,   0.00000
   0.25256,   0.72577,   1.00000
   0.58357,   0.02773,   0.00000
   0.11597,   0.52748,   1.00000
   0.99572,   0.51069,   0.00000
   0.30004,   0.41501,   1.00000
   0.29819,   0.05096,   0.00000
   0.09702,   0.62311,   1.00000
   0.95514,   0.58616,   0.00000
   0.02265,   0.73296,   1.00000
   0.85865,   0.71671,   0.00000
   0.64868,   0.94423,   1.00000
   0.68398,   0.07698,   0.00000
   0.64405,   0.74748,   1.00000
   0.87454,   0.50576,   0.00000
   0.15174,   0.15670,   1.00000
   0.97709,   0.40380,   0.00000
   0.00660,   0.57368,   1.00000
   0.37673,   0.14847,   0.00000
   0.21812,   0.24415,   1.00000
   0.90056,   0.74422,   0.00000
   0.26738,   0.80220,   1.00000
   0.29250,   0.23053,   0.00000
   0.26505,   0.47107,   1.00000
   0.96106,   0.71881,   0.00000
   0.46160,   0.59468,   1.00000
   0.77586,   0.03851,   0.00000
   0.20912,   0.78061,   1.00000
   0.64412,   0.29736,   0.00000
   0.30485,   0.45135,   1.00000
   0.74353,   0.19302,   0.00000
   0.39005,   0.93869,   1.00000
   0.74729,   0.11051,   0.00000
   0.28115,   0.55101,   1.00000
   0.30447,   0.27211,   0.00000
   0.48038,   0.62037,   1.00000
   0.47290,   0.30729,   0.00000
   0.61993,   0.70531,   1.00000
   0.63653,   0.25850,   0.00000
   0.75738,   0.92003,   1.00000
   0.99170,   0.25856,   0.00000
   0.42120,   0.70277,   1.00000
   0.87352,   0.68823,   0.00000
   0.12690,   0.90662,   1.00000
   0.86013,   0.64494,   0.00000
   0.08666,   0.67284,   1.00000
   0.22271,   0.09519,   0.00000
   0.65890,   0.98114,   1.00000
   0.59869,   0.12398,   0.00000
   0.14099,   0.55590,   1.00000
   0.65927,   0.71221,   0.00000
   0.77859,   0.97653,   1.00000
   0.67591,   0.15704,   0.00000
   0.62936,   0.90291,   1.00000
   0.50191,   0.03337,   0.00000
   0.48354,   0.82299,   1.00000
   0.69440,   0.10220,   0.00000
   0.28470,   0.36476,   1.00000
   0.68154,   0.18471,   0.00000
   0.19056,   0.87870,   1.00000
   0.76605,   0.58177,   0.00000
   0.08177,   0.31893,   1.00000
   0.96713,   0.12100,   0.00000
   0.15241,   0.69213,   1.00000
   0.70224,   0.32049,   0.00000
   0.31748,   0.42412,   1.00000
   0.76655,   0.12404,   0.00000
   0.21375,   0.43634,   1.00000
   0.83477,   0.30260,   0.00000
   0.25385,   0.96943,   1.00000
   0.82287,   0.63210,   0.00000
   0.42669,   0.85553,   1.00000
   0.41236,   0.42327,   0.00000
   0.11787,   0.26883,   1.00000
   0.80391,   0.47720,   0.00000
   0.04838,   0.58101,   1.00000
   0.69047,   0.40262,   0.00000
   0.29589,   0.59702,   1.00000
   0.49374,   0.08707,   0.00000
   0.10607,   0.14844,   1.00000
   0.72335,   0.49747,   0.00000
   0.17673,   0.35668,   1.00000
   0.65628,   0.05564,   0.00000
   0.59522,   0.68597,   1.00000
   0.73379,   0.58378,   0.00000
   0.67578,   0.96963,   1.00000
   0.96578,   0.17359,   0.00000
   0.31400,   0.67688,   1.00000
   0.78542,   0.81638,   0.00000
   0.09862,   0.20861,   1.00000
   0.62370,   0.04982,   0.00000
   0.62614,   0.79330,   1.00000
   0.54540,   0.19326,   0.00000
   0.34214,   0.39568,   1.00000
   0.42966,   0.29831,   0.00000
   0.40208,   0.60005,   1.00000
   0.79092,   0.71244,   0.00000
   0.19164,   0.58233,   1.00000
   0.98225,   0.94413,   0.00000
   0.03452,   0.08125,   1.00000
   0.65198,   0.47448,   0.00000
   0.07407,   0.37554,   1.00000
   0.58259,   0.18357,   0.00000
   0.13310,   0.21350,   1.00000
   0.95229,   0.27207,   0.00000
   0.01023,   0.20639,   1.00000
   0.49599,   0.47129,   0.00000
   0.14050,   0.41109,   1.00000
   0.69709,   0.16262,   0.00000
   0.10645,   0.70075,   1.00000
   0.84154,   0.81774,   0.00000
   0.18718,   0.29837,   1.00000
   0.82362,   0.66480,   0.00000
   0.15964,   0.71841,   1.00000
   0.39607,   0.10671,   0.00000
   0.62142,   0.98037,   1.00000
   0.12242,   0.00954,   0.00000
   0.51031,   0.55776,   1.00000
   0.98444,   0.18679,   0.00000
   0.47376,   0.98025,   1.00000
   0.46626,   0.09820,   0.00000
   0.27824,   0.98916,   1.00000
   0.24523,   0.01896,   0.00000
   0.19078,   0.80670,   1.00000
   0.91430,   0.94275,   0.00000
   0.22740,   0.97244,   1.00000
   0.90198,   0.57486,   0.00000
   0.28944,   0.79604,   1.00000
   0.95915,   0.21769,   0.00000
   0.41969,   0.63726,   1.00000
   0.87361,   0.02880,   0.00000
