   0.37506,   0.64030,   0.95002,   0.07568,   1.00000
   0.88535,   0.72235,   0.00256,   0.98120,   0.00000
   0.34342,   0.09476,   0.39464,   0.00494,   1.00000
   0.73671,   0.95581,   0.82061,   0.34498,   0.00000
   0.37854,   0.78476,   0.08623,   0.54607,   1.00000
   0.98567,   0.38800,   0.50315,   0.76353,   0.00000
   0.21415,   0.76309,   0.07522,   0.61089,   1.00000
   0.54903,   0.57690,   0.54802,   0.15491,   0.00000
   0.63256,   0.10914,   0.11470,   0.49617,   1.00000
   0.71328,   0.06139,   0.90028,   0.94738,   0.00000
   0.65319,   0.80651,   0.10112,   0.10112,   1.00000
   0.23287,   0.49197,   0.36234,   0.03246,   0.00000
   0.20065,   0.19158,   0.39656,   0.21256,   1.00000
   0.72514,   0.45618,   0.06071,   0.31338,   0.00000
   0.01406,   0.81360,   0.15289,   0.08192,   1.00000
   0.93493,   0.10591,   0.21618,   0.20160,   0.00000
   0.67457,   0.16714,   0.47814,   0.68112,   1.00000
   0.87833,   0.45067,   0.82024,   0.68535,   0.00000
   0.57321,   0.15466,   0.95102,   0.18678,   1.00000
   0.92664,   0.00175,   0.14228,   0.36147,   0.00000
   0.42519,   0.95627,   0.15700,   0.21706,   1.00000
   0.86989,   0.85639,   0.44448,   0.95913,   0.00000
   0.71231,   0.11154,   0.49091,   0.27609,   1.00000
   0.31416,   0.44900,   0.18368,   0.58916,   0.00000
   0.43019,   0.06064,   0.74692,   0.90525,   1.00000
   0.40695,   0.55627,   0.20204,   0.69965,   0.00000
   0.60404,   0.74102,   0.31688,   0.91255,   1.00000
   0.64140,   0.95894,   0.08232,   0.95635,   0.00000
   0.23102,   0.41784,   0.83179,   0.91631,   1.00000
   0.80160,   0.99819,   0.93657,   0.04913,   0.00000
   0.49530,   0.29704,   0.07487,   0.52626,   1.00000
   0.53301,   0.64547,   0.30130,   0.79818,   0.00000
   0.35675,   0.71652,   0.57432,   0.52548,   1.00000
   0.72171,   0.52569,   0.00321,   0.10032,   0.00000
   0.59745,   0.13418,   0.47097,   0.32334,   1.00000
   0.96625,   0.41664,   0.33984,   0.69703,   0.00000
   0.04829,   0.73397,   0.57417,   0.09915,   1.00000
   0.50565,   0.35101,   0.51442,   0.24543,   0.00000
   0.30515,   0.70994,   0.72330,   0.66920,   1.00000
   0.99963,   0.10798,   0.81225,   0.35783,   0.00000
   0.34808,   0.21729,   0.00282,   0.88132,   1.00000
   0.84331,   0.42825,   0.64493,   0.44366,   0.00000
   0.47720,   0.15163,   0.23068,   0.34392,   1.00000
   0.84729,   0.28237,   0.04372,   0.13062,   0.00000
   0.71057,   0.80020,   0.29867,   0.82186,   1.00000
   0.72362,   0.29355,   0.75256,   0.31616,   0.00000
   0.05999,   0.08745,   0.67135,   0.37478,   1.00000
   0.87691,   0.86012,   0.15554,   0.22489,   0.00000
   0.08370,   0.61926,   0.75884,   0.62437,   1.00000
   0.80859,   0.72004,   0.56605,   0.65920,   0.00000
